name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_hmdb_full_v4_0_20200909_v1
328_0450796	328.0450796	0.0	25840.18186	328.045244	-0.5011503840517191		[M-H]-	10	12	5	6	1	0	C10H12N5O6P	Adenosine 2',3'-cyclic phosphate	HMDB0011616	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.045244	-0.5011503840517191		[M-H]-	10	12	5	6	1	0	C10H12N5O6P	Cyclic AMP	HMDB0000058	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.044776	0.9254834163101732		[M-H]-	10	20	1	5	1	2	C10H20NO5PS2	Mecarbam	HMDB0031800	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.04477599999996	0.9254834164834528		[M+Hac-H]-	8	16	1	3	1	2	C8H16NO3PS2	(±)-Mephosfolan	HMDB0031801	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.043906	3.5775698879025666		[M+Hac-H]-	7	12	1	8	1	0	C7H12NO8P	N-Acetyl-L-glutamyl 5-phosphate	HMDB0006456	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.043831	3.806198690554597		[M-H]-	14	10	1	5	0	0	C14H10F3NO5	Nitisinone	HMDB0014492	1.0	1
328_0496259	328.0496259	0.0	2044.132439															
328_0583055	328.0583055	0.0	12111.35382	328.058474	-0.5136279454024477		[M+Na-2H]-	10	17	3	6	0	1	C10H17N3O6S	Glutathionate(1-)	HMDB0062697	2.0	1
328_0583055	328.0583055	0.0	12111.35382	328.058474	-0.5136279454024477		[M+Na-2H]-	10	17	3	6	0	1	C10H17N3O6S	Glutathione	HMDB0000125	2.0	1
328_0583055	328.0583055	0.0	12111.35382	328.059126	-2.5010735411603813		[M+Na-2H]-	18	13	1	4	0	0	C18H13NO4	Aristolodione	HMDB0033247	2.0	1
328_0583055	328.0583055	0.0	12111.35382	328.059126	-2.5010735411603813		[M+Na-2H]-	18	13	1	4	0	0	C18H13NO4	Hallacridone	HMDB0029826	2.0	1
328_068851	328.068851	0.0	2669.417936	328.067405	4.407630803758696		[M+Hac-H]-	11	11	1	7	0	0	C11H11NO7	2-{[hydroxy(6-hydroxy-7-methoxy-2H-1,3-benzodioxol-5-yl)methylidene]amino}acetic acid	HMDB0128732	1.0	1
328_068851	328.068851	0.0	2669.417936	328.067405	4.407630803758696		[M+Hac-H]-	11	11	1	7	0	0	C11H11NO7	2-{[hydroxy(7-hydroxy-6-methoxy-2H-1,3-benzodioxol-5-yl)methylidene]amino}acetic acid	HMDB0128737	1.0	1
328_068851	328.068851	0.0	2669.417936	328.067405	4.407630803758696		[M-H]-	13	15	1	9	0	0	C13H15NO9	N-(2-Hydroxyphenyl)acetamide glucuronide	HMDB0240542	3.0	1
328_0776857	328.0776857	0.0	7936.189434	328.07775300000003	-0.20513429940488154		[M+Na-2H]-	19	17	1	1	0	1	C19H17NOS	Tolnaftate	HMDB0005005	1.0	1
328_0776857	328.0776857	0.0	7936.189434	328.076233	4.427934284455585		[M+Na-2H]-	10	17	3	8	0	0	C10H17N3O8	Aspergillomarasmine A	HMDB0029450	1.0	1
328_0915458	328.0915458	0.0	2188.48589	328.091489	0.17312244262955967		[M+Na-2H]-	14	17	3	5	0	0	C14H17N3O5	2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)-N,N-diethylpropanamide	HMDB0142220	2.0	1
328_1706694	328.1706694	0.0	1408.969151															
328_1875732	328.1875732	0.0	1364.026315															
328_8727492	328.8727492	0.0	2591.007557															
328_9155063	328.9155063	0.0	2734.389157															
328_9505255	328.9505255	0.0	1386.934354															
328_9686271	328.9686271	0.0	9676.779004	328.968238	1.182788959725323		[M+K-2H]-	10	16	2	0	0	4	C10H16N2S4	Bis(4-isothiocyanatobutyl) disulfide	HMDB0034890	1.0	1
328_975687	328.975687	0.0	3718.150829	328.97551899999996	0.5106762975593577		[M+K-2H]-	12	14	0	4	0	0	C12H14Cl2O4	Citreovirone	HMDB0033516	1.0	1
328_975687	328.975687	0.0	3718.150829	328.977061	-4.176582998893142		[M+K-2H]-	10	13	2	4	0	1	C10H13ClN2O4S	2-Hydroxychlorpropamide	HMDB0014024	1.0	1
328_975687	328.975687	0.0	3718.150829	328.977061	-4.176582998893142		[M+K-2H]-	10	13	2	4	0	1	C10H13ClN2O4S	3-Hydroxychlorpropamide	HMDB0014025	1.0	1
328_9954502	328.9954502	0.0	1687.860089															
329_0038888	329.0038888	0.0	6983.466097	329.005139	-3.799940644570199		[M-H]-	14	6	2	8	0	0	C14H6N2O8	Pyrroloquinoline quinone	HMDB0013636	1.0	1
329_0213144	329.0213144	0.0	18138.77221	329.022164	-2.582196863737454		[M+K-2H]-	18	12	0	4	0	0	C18H12O4	3-Hydroxy-4-(4-hydroxyphenyl)-1H,3H-naphtho[1,8-cd]pyran-1-one	HMDB0039405	1.0	1
329_0213144	329.0213144	0.0	18138.77221	329.022164	-2.582196863737454		[M+K-2H]-	18	12	0	4	0	0	C18H12O4	3-Hydroxy-9-(4-hydroxyphenyl)-1H,3H-naphtho[1,8-cd]pyran-1-one	HMDB0039404	1.0	1
329_0360586	329.0360586	0.0	1634.904285	329.036625	-1.7213889184073932		[M+Cl]-	16	11	4	0	0	0	C16H11ClN4	Estazolam	HMDB0015346	3.0	1
329_0716112	329.0716112	0.0	2730.906179	329.070048	4.750356374035507		[M-H]-	14	18	0	7	0	1	C14H18O7S	2-[3-hydroxy-5-(3-methylbut-2-en-1-yl)-4-(sulfooxy)phenyl]propanoic acid	HMDB0134760	2.0	1
329_0716112	329.0716112	0.0	2730.906179	329.070048	4.750356374035507		[M-H]-	14	18	0	7	0	1	C14H18O7S	2-hydroxy-3-[3-(3-methylbut-2-en-1-yl)-4-(sulfooxy)phenyl]propanoic acid	HMDB0133208	2.0	1
329_0716112	329.0716112	0.0	2730.906179	329.070048	4.750356374035507		[M-H]-	14	18	0	7	0	1	C14H18O7S	3-[4-hydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-2-(sulfooxy)propanoic acid	HMDB0133209	2.0	1
329_0716112	329.0716112	0.0	2730.906179	329.070048	4.750356374035507		[M+Hac-H]-	12	14	0	5	0	1	C12H14O5S	[4-(4-methyl-3-oxopent-1-en-1-yl)phenyl]oxidanesulfonic acid	HMDB0132951	2.0	1
329_0841778	329.0841778	0.0	35372.02861															
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	(R)-2-Feruloyl-1-(4-Hydroxyphenyl)-1,2-ethanediol	HMDB0032655	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	(±)-3',4'-Methylenedioxy-5,7-dimethylepicatechin	HMDB0037955	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	1-(3,6-dihydroxy-2,4-dimethoxyphenyl)-3-(4-methoxyphenyl)prop-2-en-1-one	HMDB0140281	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	2-hydroxy-2-(4-hydroxyphenyl)ethyl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate	HMDB0135786	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	2-methoxy-11-(2-methoxyphenyl)-4,6,10-trioxatricyclo[7.4.0.0³,⁷]trideca-1,3(7),8-trien-13-ol	HMDB0131004	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	3-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0130394	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	3-(3,4-dimethoxyphenyl)-6-hydroxy-7-methoxy-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0130365	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	3-(3,4-dimethoxyphenyl)-8-hydroxy-7-methoxy-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0130389	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	4-Hydroxy-2,3,9-trimethoxypterocarpan	HMDB0033817	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5,6,14-trimethoxy-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2(7),3,5,11(16),12,14-hexaen-15-ol	HMDB0128540	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5,6,14-trimethoxy-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2(7),3,5,11,13,15-hexaen-12-ol	HMDB0128541	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5,6,14-trimethoxy-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2(7),3,5,11,13,15-hexaen-13-ol	HMDB0128538	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5,6,14-trimethoxy-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2,4,6,11(16),12,14-hexaen-4-ol	HMDB0128537	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5-Hydroxy-3-(4-hydroxybenzyl)-7,8-dimethoxy-4-chromanone	HMDB0037253	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	5-hydroxy-3-(4-hydroxy-3-methoxyphenyl)-7-methoxy-8-methyl-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0129575	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	7-Hydroxy-3-(3-hydroxy-4-methoxybenzyl)-5-methoxy-4-chromanone	HMDB0033299	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Aflatoxin B1 dialcohol	HMDB0011672	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Americanol	HMDB0038494	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Americanol A	HMDB0039381	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Cerasinone	HMDB0037315	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Isoamericanol A	HMDB0039740	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.103062	2.3026221493312646		[M-H]-	18	18	0	6	0	0	C18H18O6	Melilotocarpan C	HMDB0033697	1.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	(2E)-1-(2,3-dihydroxy-4-methoxyphenyl)-3-phenylprop-2-en-1-one	HMDB0133975	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	(2E)-1-(2,4-dihydroxy-3-methoxyphenyl)-3-phenylprop-2-en-1-one	HMDB0133977	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	1-(2,4-dihydroxy-6-methoxyphenyl)-3-phenylprop-2-en-1-one	HMDB0132913	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	2'-O-Methylisoliquiritigenin	HMDB0037319	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	3,5-Dimethoxy-2,7-phenanthrenediol	HMDB0031612	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	3-(3-hydroxyphenyl)-7-methoxy-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0130377	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	4-O-Methylpinosylvic acid	HMDB0040868	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	7-hydroxy-3-(3-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0130388	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	7-hydroxy-6-methoxy-3-phenyl-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0132860	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	7-hydroxy-8-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0133289	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	8-hydroxy-7-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one	HMDB0133301	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	Dihydroformononetin	HMDB0033759	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	Imperatorin	HMDB0034376	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	Isomedicarpin	HMDB0033305	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	Pinostrobin chalcone	HMDB0033702	2.0	1
329_1038198	329.1038198	0.0	5955.688348	329.10306199999997	2.3026221495039874		[M+Hac-H]-	16	14	0	4	0	0	C16H14O4	Vignafuran	HMDB0033940	2.0	1
329_1427221	329.1427221	0.0	6117.562826	329.14261500000003	0.3253908643209556		[M-H]-	19	23	2	1	0	0	C19H23ClN2O	2-Hydroxyclomipramine	HMDB0060718	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.14261500000003	0.3253908643209556		[M-H]-	19	23	2	1	0	0	C19H23ClN2O	8-Hydroxyclomipramine	HMDB0060802	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.14261500000003	0.3253908643209556		[M-H]-	19	23	2	1	0	0	C19H23ClN2O	Clomipramine N-oxide	HMDB0060577	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.14261500000003	0.3253908643209556		[M-H]-	19	23	2	1	0	0	C19H23ClN2O	Hydroxyclomipramine	HMDB0060631	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.142614	0.3284290621633946		[M+Cl]-	19	22	2	1	0	0	C19H22N2O	(R)-Rhazinilam	HMDB0033432	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.142614	0.3284290621633946		[M+Cl]-	19	22	2	1	0	0	C19H22N2O	Cinchonidine	HMDB0030282	1.0	1
329_1427221	329.1427221	0.0	6117.562826	329.14255399999996	0.5107209566499051		[M+K-2H]-	20	24	2	0	0	0	C20H24N2	Dimethindene	HMDB0015691	1.0	1
329_1828144	329.1828144	0.0	5189.400919															
329_627977	329.627977	0.0	1775.904125															
329_9366916	329.9366916	0.0	1308.179009															
329_9416919	329.9416919	0.0	2633.134715															
330_0117737	330.0117737	0.0	2284.922198	330.01049	3.889876349044769		[M+K-2H]-	15	13	1	2	0	0	C15H13ClFNO2	Lumiracoxib	HMDB0015403	2.0	1
330_0570431	330.0570431	0.0	3125.175387	330.055401	4.975225356089718		[M-H]-	15	13	3	4	0	1	C15H13N3O4S	Piroxicam	HMDB0014694	2.0	1
330_0570431	330.0570431	0.0	3125.175387	330.05540099999996	4.975225356261942		[M+Hac-H]-	13	9	3	2	0	1	C13H9N3O2S	Brassica oleracea Alkaloid	HMDB0033602	2.0	1
330_0681176	330.0681176	0.0	2092.145488															
330_0874772	330.0874772	0.0	3848.249252	330.0878	-0.9779216317361165		[M+Cl]-	16	16	1	1	0	0	C16H16F3NO	Norfluoxetine	HMDB0060551	3.0	1
330_0874772	330.0874772	0.0	3848.249252	330.086222	3.8026428137397		[M+Cl]-	13	17	3	5	0	0	C13H17N3O5	Asparaginyl-Tyrosine	HMDB0028743	3.0	1
330_0874772	330.0874772	0.0	3848.249252	330.086222	3.8026428137397		[M+Cl]-	13	17	3	5	0	0	C13H17N3O5	Tyrosyl-Asparagine	HMDB0029100	3.0	1
330_0874772	330.0874772	0.0	3848.249252	330.086161	3.9874437511462575		[M+K-2H]-	14	19	3	4	0	0	C14H19N3O4	Glutaminylphenylalanine	HMDB0028804	2.0	1
330_0874772	330.0874772	0.0	3848.249252	330.086161	3.9874437511462575		[M+K-2H]-	14	19	3	4	0	0	C14H19N3O4	Phenylalanyl-Gamma-glutamate	HMDB0029009	2.0	1
330_0874772	330.0874772	0.0	3848.249252	330.086161	3.9874437511462575		[M+K-2H]-	14	19	3	4	0	0	C14H19N3O4	Phenylalanylglutamine	HMDB0028993	2.0	1
330_1071461	330.1071461	0.0	1338.766475	330.107139	0.021508168609499813		[M+Na-2H]-	14	19	3	5	0	0	C14H19N3O5	Glutaminyltyrosine	HMDB0028809	2.0	1
330_1071461	330.1071461	0.0	1338.766475	330.107139	0.021508168609499813		[M+Na-2H]-	14	19	3	5	0	0	C14H19N3O5	Tyrosyl-Gamma-glutamate	HMDB0029119	2.0	1
330_1071461	330.1071461	0.0	1338.766475	330.107139	0.021508168609499813		[M+Na-2H]-	14	19	3	5	0	0	C14H19N3O5	Tyrosyl-Glutamine	HMDB0029103	2.0	1
330_1071461	330.1071461	0.0	1338.766475	330.10639100000003	2.2874443530301902		[M-H]-	12	21	5	2	0	2	C12H21N5O2S2	Nizatidine	HMDB0014723	1.0	1
330_1071461	330.1071461	0.0	1338.766475	330.108717	-4.758735286563671		[M+Na-2H]-	17	18	1	1	0	0	C17H18F3NO	Fluoxetine	HMDB0014615	2.0	1
330_2032472	330.2032472	0.0	3792.095633	330.203445	-0.5990246406021569		[M-H]-	15	29	3	5	0	0	C15H29N3O5	Marimastat	HMDB0014924	1.0	1
330_939043	330.939043	0.0	5553.777835															
330_9660049	330.9660049	0.0	4953.382674															
330_9832809	330.9832809	0.0	41343.38164															
331_0195293	331.0195293	0.0	35034.88491	331.019465	0.19424839552173653		[M+Cl]-	9	16	2	5	0	2	C9H16N2O5S2	N-Acetyldjenkolic acid	HMDB0029421	1.0	1
331_0195293	331.0195293	0.0	35034.88491	331.020334	-2.4309684854686973		[M+Cl]-	10	20	2	0	0	4	C10H20N2S4	Disulfiram	HMDB0014960	1.0	1
331_0361309	331.0361309	0.0	4401.444575	331.036807	-2.0423710769450825		[M+Na-2H]-	16	11	4	1	0	0	C16H11ClN4O	4-Hydroxy-estazolam	HMDB0060764	2.0	1
331_0361309	331.0361309	0.0	4401.444575	331.03716199999997	-3.1147560405239765		[M+K-2H]-	10	18	2	6	0	1	C10H18N2O6S	gamma-L-Glutamyl-L-methionine sulfoxide	HMDB0038613	1.0	1
331_0361309	331.0361309	0.0	4401.444575	331.034721	4.2590698514635354		[M+Cl]-	13	16	2	2	0	2	C13H16N2O2S2	N-Methoxyspirobrassinol methyl ether	HMDB0041059	3.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049312	1.3272947083024074		[M+Hac-H]-	11	12	0	6	0	1	C11H12O6S	5-(Hydroxyphenyl)-gamma-valerolactone-O-sulphate	HMDB0059993	2.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049312	1.3272947083024074		[M+Hac-H]-	11	12	0	6	0	1	C11H12O6S	[(5-hydroxy-2-methyl-2H-chromen-2-yl)methoxy]sulfonic acid	HMDB0126424	2.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049312	1.3272947083024074		[M+Hac-H]-	11	12	0	6	0	1	C11H12O6S	[1-(4-methoxy-1-benzofuran-5-yl)ethoxy]sulfonic acid	HMDB0129400	2.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049312	1.3272947083024074		[M+Hac-H]-	11	12	0	6	0	1	C11H12O6S	[2-methoxy-4-(3-oxobut-1-en-1-yl)phenyl]oxidanesulfonic acid	HMDB0135674	2.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049108	1.9435183012222252		[M+Cl]-	16	12	2	4	0	0	C16H12N2O4	5,5',6,6'-Tetrahydroxy-3,3'-biindolyl	HMDB0029301	1.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049108	1.9435183012222252		[M+Cl]-	16	12	2	4	0	0	C16H12N2O4	5-Hydroxy-4-methoxy-3-methyl-2,6-canthinedione	HMDB0040798	1.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049108	1.9435183012222252		[M+Cl]-	16	12	2	4	0	0	C16H12N2O4	Phenytoin methylcatechol	HMDB0060867	1.0	1
331_0497514	331.0497514	0.0	7894.709632	331.049047	2.127781385873656		[M+K-2H]-	17	14	2	3	0	0	C17H14N2O3	Rosoxacin	HMDB0014955	1.0	1
331_0497514	331.0497514	0.0	7894.709632	331.048244	4.55341487925232		[M+Na-2H]-	12	14	4	4	0	1	C12H14N4O4S	Sulfadimethoxine	HMDB0015621	1.0	1
331_0497514	331.0497514	0.0	7894.709632	331.048244	4.55341487925232		[M+Na-2H]-	12	14	4	4	0	1	C12H14N4O4S	Sulfadoxine	HMDB0015413	1.0	1
331_0608231	331.0608231	0.0	2226.943026	331.061197	-1.1293984417013814		[M-H]-	20	12	0	5	0	0	C20H12O5	Fluorescein	HMDB0014831	3.0	1
331_0608231	331.0608231	0.0	2226.943026	331.060341	1.4562299988667737		[M+Cl]-	15	12	4	3	0	0	C15H12N4O3	4-Carboxynevirapine	HMDB0060759	1.0	1
331_0933965	331.0933965	0.0	15036.97878															
331_1195061	331.1195061	0.0	10223.78679	331.119199	0.9274605669820803		[M+Cl]-	15	22	1	5	0	0	C15H22NO5	(2-{[3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium	HMDB0136315	1.0	1
331_1195061	331.1195061	0.0	10223.78679	331.118712	2.398233537485333		[M-H]-	18	20	0	6	0	0	C18H20O6	1-(3,6-dihydroxy-2,4-dimethoxyphenyl)-3-(4-methoxyphenyl)propan-1-one	HMDB0140288	3.0	1
331_1195061	331.1195061	0.0	10223.78679	331.118712	2.398233537485333		[M-H]-	18	20	0	6	0	0	C18H20O6	3,3'-Dihydroxy-4',5,7-trimethoxyflavan	HMDB0030664	3.0	1
331_1195061	331.1195061	0.0	10223.78679	331.118712	2.398233537485333		[M-H]-	18	20	0	6	0	0	C18H20O6	5',8-Dihydroxy-3',4',7-trimethoxyflavan	HMDB0040308	3.0	1
331_1195061	331.1195061	0.0	10223.78679	331.118712	2.398233537485333		[M-H]-	18	20	0	6	0	0	C18H20O6	5'-Hydroxy-3'-methoxysativan	HMDB0039571	3.0	1
331_1195061	331.1195061	0.0	10223.78679	331.118712	2.398233537485333		[M-H]-	18	20	0	6	0	0	C18H20O6	Byssochlamic acid	HMDB0034262	3.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene	HMDB0032847	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,3-dihydroxy-4-methoxyphenyl)-3-phenylpropan-1-one	HMDB0133976	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,4-dihydroxy-3-methoxyphenyl)-3-phenylpropan-1-one	HMDB0133978	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,4-dihydroxy-5-methoxyphenyl)-2-phenylpropan-1-one	HMDB0132865	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,4-dihydroxy-6-methoxyphenyl)-3-phenylpropan-1-one	HMDB0132914	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,4-dihydroxyphenyl)-2-(4-methoxyphenyl)propan-1-one	HMDB0141947	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,5-dihydroxy-3-methoxyphenyl)-3-phenylpropan-1-one	HMDB0135389	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,5-dihydroxy-4-methoxyphenyl)-3-phenylpropan-1-one	HMDB0135385	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(2,6-Dihydroxy-4-methoxyphenyl)-3-phenyl-1-propanone	HMDB0034435	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(3,6-dihydroxy-2-methoxyphenyl)-3-phenylpropan-1-one	HMDB0135393	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(4-hydroxy-3-methoxyphenyl)-3-(2-hydroxyphenyl)propan-1-one	HMDB0135422	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(4-hydroxy-3-methoxyphenyl)-3-(3-hydroxyphenyl)propan-1-one	HMDB0135441	2.0	1
331_1195061	331.1195061	0.0	10223.78679	331.11871199999996	2.3982335376570045		[M+Hac-H]-	16	16	0	4	0	0	C16H16O4	1-(4-hydroxy-3-methoxyphenyl)-3-(4-hydroxyphenyl)propan-1-one	HMDB0135446	2.0	1
