name	mz	rt	intensity	exact_mass	ppm_error	rt_diff	adduct	C	H	N	O	P	S	molecular_formula	compound_name	compound_id	compound_count	compounds_kegg_full_20210111_v1
318_135568	318.135568	0.0	2249.188947	318.13469599999996	2.740977362668123		[M+Hac-H]-	15	17	1	3	0	0	C15H17NO3	Norbelladine	C16701	2.0	1
318_135568	318.135568	0.0	2249.188947	318.13469599999996	2.740977362668123		[M+Hac-H]-	15	17	1	3	0	0	C15H17NO3	Norsanguinine	C12253	2.0	1
318_135568	318.135568	0.0	2249.188947	318.13469599999996	2.740977362668123		[M+Hac-H]-	15	17	1	3	0	0	C15H17NO3	Platydesmine	C16721	2.0	1
318_8593842	318.8593842	0.0	2690.152276															
318_9122128	318.9122128	0.0	4673.991171															
318_9296449	318.9296449	0.0	1622.652769															
318_9422136	318.9422136	0.0	1659.922626															
318_9468609	318.9468609	0.0	1929.192366															
318_999717	318.999717	0.0	5306.264959															
319_0215703	319.0215703	0.0	1515.37924	319.022406	-2.6195652225815707		[M+Na-2H]-	16	10	0	6	0	0	C16H10O6	2',7-Dihydroxy-4',5'-methylenedioxyisoflavone	C16226	1.0	1
319_0215703	319.0215703	0.0	1515.37924	319.022406	-2.6195652225815707		[M+Na-2H]-	16	10	0	6	0	0	C16H10O6	5-Hydroxypseudobaptigenin	C19727	1.0	1
319_0215703	319.0215703	0.0	1515.37924	319.022406	-2.6195652225815707		[M+Na-2H]-	16	10	0	6	0	0	C16H10O6	Aflatoxin P1	C19587	1.0	1
319_0215703	319.0215703	0.0	1515.37924	319.022406	-2.6195652225815707		[M+Na-2H]-	16	10	0	6	0	0	C16H10O6	Bowdichione	C10202	1.0	1
319_0215703	319.0215703	0.0	1515.37924	319.022406	-2.6195652225815707		[M+Na-2H]-	16	10	0	6	0	0	C16H10O6	Irilone	C10467	1.0	1
319_0565185	319.0565185	0.0	2638.102753	319.056258	0.8164704293860875		[M+K-2H]-	10	14	6	4	0	0	C10H14N6O4	2-Aminoadenosine	C00939	3.0	1
319_0716779	319.0716779	0.0	3047.161448															
319_0909969	319.0909969	0.0	1133.940826	319.089812	3.7133745905945093		[M+Na-2H]-	11	16	5	5	0	0	C11H16N5O5	N7-Methylguanosine	C20674	1.0	1
319_0996077	319.0996077	0.0	3726.849772															
319_1081441	319.1081441	0.0	1384.22308	319.108816	-2.105551355203489		[M-H]-	19	16	2	3	0	0	C19H16N2O3	Alangimarine	C09329	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.118712	2.4902958369038743		[M-H]-	17	20	0	6	0	0	C17H20O6	1-(4-Hydroxy-3-methoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol	C21422	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.118712	2.4902958369038743		[M-H]-	17	20	0	6	0	0	C17H20O6	Arctolide	C09298	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.118712	2.4902958369038743		[M-H]-	17	20	0	6	0	0	C17H20O6	Conchosin B	C09373	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.118712	2.4902958369038743		[M-H]-	17	20	0	6	0	0	C17H20O6	Mycophenolate	C20380	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.118712	2.4902958369038743		[M-H]-	17	20	0	6	0	0	C17H20O6	PR-toxin	C06079	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol	C13634	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	8-Deoxylactucin	C09392	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	Cyperine	C09923	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	Hemigossypol	C09680	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	Homobaldrinal	C16812	1.0	1
319_1195067	319.1195067	0.0	10610.55767	319.11871199999996	2.4902958370820008		[M+Hac-H]-	15	16	0	4	0	0	C15H16O4	Linderane	C09495	1.0	1
319_1257006	319.1257006	0.0	1428.392374	319.125923	-0.6969035855610853		[M-H]-	11	20	4	7	0	0	C11H20N4O7	2-[(L-Alanin-3-ylcarbamoyl)methyl]-3-(2-aminoethylcarbamoyl)-2-hydroxypropanoate	C22074	1.0	1
319_1257006	319.1257006	0.0	1428.392374	319.125038	2.0763021421035983		[M+Na-2H]-	18	22	2	0	0	1	C18H22N2S	Trimeprazine	C07172	1.0	1
319_96924	319.96924	0.0	3080.764354															
319_9909795	319.9909795	0.0	2693.444507															
320_0005708	320.0005708	0.0	1284.791652	320.001862	-4.034976521560312		[M+Na-2H]-	9	17	1	5	0	0	C9H17NO5Se	1-Methylseleno-N-acetyl-D-galactosamine	C18893	1.0	1
320_0176083	320.0176083	0.0	7806.895055															
320_0702311	320.0702311	0.0	2865.334131	320.070846	-1.9211371722884285		[M+Cl]-	17	11	5	0	0	0	C17H11N5	Letrozole	C08163	2.0	1
320_0702311	320.0702311	0.0	2865.334131	320.069509	2.2560724458717485		[M+Cl]-	16	15	1	4	0	0	C16H15NO4	Arborinine	C10643	1.0	1
320_0702311	320.0702311	0.0	2865.334131	320.06944799999997	2.446656514479694		[M+K-2H]-	17	17	1	3	0	0	C17H17NO3	Acrophylline	C10634	2.0	1
320_0702311	320.0702311	0.0	2865.334131	320.06944799999997	2.446656514479694		[M+K-2H]-	17	17	1	3	0	0	C17H17NO3	Morphinone	C01735	2.0	1
320_0702311	320.0702311	0.0	2865.334131	320.068645	4.955499467925886		[M+Na-2H]-	12	17	3	4	0	1	C12H17N3O4S	Imipenem	C06665	3.0	1
320_1228684	320.1228684	0.0	2367.721162															
320_9545384	320.9545384	0.0	7928.658446															
321_0052238	321.0052238	0.0	5607.7599	321.00505100000004	0.5383092865195898		[M-H]-	11	12	2	5	0	0	C11H12Cl2N2O5	Chloramphenicol	C00918	3.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	(+)-6a-Hydroxymaackiain	C16230	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	(+)-Sophorol	C16227	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	(-)-Sophorol	C16228	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	2'-Hydroxybiochanin A	C12135	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	3-Methoxyapigenin	C05902	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Cajanin	C10203	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Chrysoeriol	C04293	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Diosmetin	C10038	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Hispidulin	C10058	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Kaempferide	C10098	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Leptosidin	C08651	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Pratensein	C10520	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Questinol	C17811	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Rhamnocitrin	C17059	1.0	1
321_0372158	321.0372158	0.0	1346.641345	321.038056	-2.6171352095732128		[M+Na-2H]-	16	12	0	6	0	0	C16H12O6	Tectorigenin	C10534	1.0	1
321_0491413	321.0491413	0.0	2259.301525	321.049326	-0.5753010054096778		[M-H]-	10	15	2	8	1	0	C10H15N2O8P	dTMP	C00364	2.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068568	-2.223201120167535		[M+Na-2H]-	24	12	0	0	0	0	C24H12	Coronene	C19375	2.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-7,8-diol	C14852	1.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-cis-11,12-dihydrodiol	C18284	1.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-cis-4,5-dihydrodiol	C18270	1.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-cis-7,8-dihydrodiol	C18275	1.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-cis-9,10-dihydrodiol	C18276	1.0	1
321_0678542	321.0678542	0.0	1970.227494	321.068781	-2.8866088976804125		[M+Cl]-	20	14	0	2	0	0	C20H14O2	Benzo[a]pyrene-trans-11,12-dihydrodiol	C18285	1.0	1
321_9743887	321.9743887	0.0	2349.827142	321.973435	2.9620456110766944		[M-H]-	13	10	1	1	0	0	C13H10INO	Benodanil	C18907	1.0	1
322_0444679	322.0444679	0.0	5083.718019	322.044575	-0.3325626585591543		[M-H]-	9	14	3	8	1	0	C9H14N3O8P	3'-CMP	C05822	2.0	1
322_0444679	322.0444679	0.0	5083.718019	322.044575	-0.3325626585591543		[M-H]-	9	14	3	8	1	0	C9H14N3O8P	CMP	C00055	2.0	1
322_0444679	322.0444679	0.0	5083.718019	322.044575	-0.3325626585591543		[M-H]-	9	14	3	8	1	0	C9H14N3O8P	Cytidine 2'-phosphate	C03104	2.0	1
322_0444679	322.0444679	0.0	5083.718019	322.04469	-0.6896558363698622		[M+K-2H]-	11	15	3	6	0	0	C11H15N3O6	N4-Acetylcytidine	C22293	2.0	1
322_0608043	322.0608043	0.0	8928.746842															
322_0781771	322.0781771	0.0	1785.635074	322.078574	-1.2323079895353983		[M+K-2H]-	16	19	3	0	0	1	C16H19N3S	Leucomethylene blue	C05721	2.0	1
322_0781771	322.0781771	0.0	1785.635074	322.077336	2.6114845907765782		[M+Na-2H]-	16	13	3	1	0	0	C16H13F2N3O	Flutriafol	C18734	5.0	1
322_1406507	322.1406507	0.0	1521.371935															
322_6251359	322.6251359	0.0	2629.296567															
322_8713029	322.8713029	0.0	1775.60985															
322_9164261	322.9164261	0.0	3441.503248															
322_9241379	322.9241379	0.0	7719.077138															
322_9293012	322.9293012	0.0	3256.647453															
322_955183	322.955183	0.0	2101.546143															
323_0284269	323.0284269	0.0	25072.45242	323.028554	-0.3934636688063738		[M+Na-2H]-	14	10	2	6	0	0	C14H10N2O6	Olsalazine	C07323	2.0	1
323_0284269	323.0284269	0.0	25072.45242	323.028591	-0.5080045685687575		[M-H]-	9	13	2	9	1	0	C9H13N2O9P	3'-UMP	C01368	2.0	1
323_0284269	323.0284269	0.0	25072.45242	323.028591	-0.5080045685687575		[M-H]-	9	13	2	9	1	0	C9H13N2O9P	Pseudouridine 5'-phosphate	C01168	2.0	1
323_0284269	323.0284269	0.0	25072.45242	323.028591	-0.5080045685687575		[M-H]-	9	13	2	9	1	0	C9H13N2O9P	UMP	C00105	2.0	1
323_0284269	323.0284269	0.0	25072.45242	323.028591	-0.5080045685687575		[M-H]-	9	13	2	9	1	0	C9H13N2O9P	Uridine 2'-phosphate	C03031	2.0	1
323_067251	323.067251	0.0	12329.01846	323.066021	3.807271331765765		[M+Cl]-	12	20	2	2	0	2	C12H20N2O2S2	Methitural	C07558	1.0	1
323_0762786	323.0762786	0.0	1644.524302															
323_0947906	323.0947906	0.0	20337.63052	323.095664	-2.703224144750618		[M+Cl]-	19	16	2	1	0	0	C19H16N2O	Difenpiramide	C17720	1.0	1
323_0947906	323.0947906	0.0	20337.63052	323.095665	-2.7063191949248475		[M-H]-	19	17	2	1	0	0	C19H17ClN2O	Prazepam	C07366	3.0	1
323_0947906	323.0947906	0.0	20337.63052	323.093259	4.740426973814306		[M+Na-2H]-	17	19	2	1	0	0	C17H19ClN2O	Cumyluron	C18425	2.0	1
324_0217148	324.0217148	0.0	8813.92543	324.021453	0.8079711931162312		[M+K-2H]-	14	13	3	2	0	1	C14H13N3O2S	Sulmazole	C13749	1.0	1
324_0217148	324.0217148	0.0	8813.92543	324.022588	-2.6948738524392835		[M-H]-	11	19	1	2	0	4	C11H19NO2S4	Gerrardine	C10147	1.0	1
324_0217148	324.0217148	0.0	8813.92543	324.022955	-3.8275066037857064		[M+Na-2H]-	15	14	1	2	1	1	C15H14NO2PS	Cyanofenphos	C18973	2.0	1
324_0243478	324.0243478	0.0	6007.718304	324.025146	-2.463389060612392		[M+Na-2H]-	15	11	0	7	0	0	C15H11O7	6-Hydroxycyanidin	C08646	1.0	1
324_0243478	324.0243478	0.0	6007.718304	324.025146	-2.463389060612392		[M+Na-2H]-	15	11	0	7	0	0	C15H11O7	Delphinidin	C05908	1.0	1
324_0243478	324.0243478	0.0	6007.718304	324.022955	4.298460891335107		[M+Na-2H]-	15	14	1	2	1	1	C15H14NO2PS	Cyanofenphos	C18973	2.0	1
324_0318048	324.0318048	0.0	2311.317031															
324_0370271	324.0370271	0.0	2905.68898	324.03722600000003	-0.6138183643243588		[M-H]-	12	9	5	2	0	1	C12H9F2N5O2S	Flumetsulam	C18852	3.0	1
324_0399402	324.0399402	0.0	1905.192975															
324_0511986	324.0511986	0.0	1790.808449															
324_0704945	324.0704945	0.0	2302.745378	324.070085	1.2636155539913334		[M+Na-2H]-	12	17	1	8	0	0	C12H17NO8	Gynocardin	C08331	1.0	1
324_0704945	324.0704945	0.0	2302.745378	324.070927	-1.3345843886454754		[M-H]-	18	13	3	0	0	0	C18H13ClFN3	Midazolam	C07524	2.0	1
324_0704945	324.0704945	0.0	2302.745378	324.071634	-3.5161979033995103		[M+Cl]-	9	15	5	6	0	0	C9H15N5O6	2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin	C05253	2.0	1
324_082929	324.082929	0.0	6632.147417	324.08372299999996	-2.4499841974009366		[M+Hac-H]-	11	11	3	5	0	0	C11H11N3O5	Isoniazid alpha-ketoglutaric acid	C16625	1.0	1
324_082929	324.082929	0.0	6632.147417	324.081318	4.970974599555593		[M+Na-2H]-	11	17	3	7	0	0	C11H17N3O7	11-Deoxytetrodotoxin	C20026	1.0	1
324_0981286	324.0981286	0.0	2071.67745	324.096786	4.142589676858936		[M+Cl]-	11	19	3	6	0	0	C11H19N3O6	Isotabtoxin	C20919	3.0	1
324_0981286	324.0981286	0.0	2071.67745	324.096786	4.142589676858936		[M+Cl]-	11	19	3	6	0	0	C11H19N3O6	Ophthalmate	C21016	3.0	1
324_0981286	324.0981286	0.0	2071.67745	324.096786	4.142589676858936		[M+Cl]-	11	19	3	6	0	0	C11H19N3O6	Tabtoxin	C20917	3.0	1
324_0981286	324.0981286	0.0	2071.67745	324.096726	4.327720360883266		[M+K-2H]-	12	21	3	5	0	0	C12H21N3O5	N-Acetyl-ala-ala-ala-methylester	C11329	1.0	1
324_1175895	324.1175895	0.0	2037.999292	324.117703	-0.3501814277563764		[M+Na-2H]-	12	21	3	6	0	0	C12H21N3O6	Nicotianamine	C05324	3.0	1
324_1175895	324.1175895	0.0	2037.999292	324.116005	4.888681754655729		[M+K-2H]-	21	21	1	0	0	0	C21H21N	Cyproheptadine	C06935	1.0	1
324_1175895	324.1175895	0.0	2037.999292	324.116005	4.888681754655729		[M+K-2H]-	21	21	1	0	0	0	C21H21N	Naftifine	C08071	1.0	1
324_1287412	324.1287412	0.0	2759.821872															
324_1929248	324.1929248	0.0	1784.022397	324.194497	-4.849557949153737		[M+Na-2H]-	19	29	1	2	0	0	C19H29NO2	Samandarone	C19951	1.0	1
324_5289925	324.5289925	0.0	2942.053098															
324_8988591	324.8988591	0.0	2225.045781	324.899768	-2.7974781441305643		[M+K-2H]-	12	7	0	2	0	0	C12H7Cl3O2	Triclosan	C12059	1.0	1
325_0187635	325.0187635	0.0	11892.78341															
325_0329085	325.0329085	0.0	7533.225265	325.03297100000003	-0.19228818485843063		[M+Na-2H]-	15	12	0	7	0	0	C15H12O7	Pentahydroxyflavanone	C05911	2.0	1
325_0329085	325.0329085	0.0	7533.225265	325.03297100000003	-0.19228818485843063		[M+Na-2H]-	15	12	0	7	0	0	C15H12O7	Taxifolin	C01617	2.0	1
325_0329085	325.0329085	0.0	7533.225265	325.03297100000003	-0.19228818485843063		[M+Na-2H]-	15	12	0	7	0	0	C15H12O7	cis-Dihydroquercetin	C12316	2.0	1
325_0329085	325.0329085	0.0	7533.225265	325.032223	2.1090216646963795		[M-H]-	13	14	2	4	0	2	C13H14N2O4S2	Gliotoxin	C10595	2.0	1
325_0329085	325.0329085	0.0	7533.225265	325.03405200000003	-3.5180929289585765		[M+Cl]-	12	18	0	4	0	2	C12H18O4S2	Isoprothiolane	C11111	1.0	1
325_0390307	325.0390307	0.0	1696.518488	325.037892	3.5032838571716574		[M+Cl]-	9	14	4	5	0	1	C9H14N4O5S	S-(L-Histidin-5-yl)-L-cysteine S-oxide	C20993	1.0	1
325_0390307	325.0390307	0.0	1696.518488	325.037828	3.700184705952596		[M+Cl]-	8	20	0	7	2	0	C8H20O7P2	TEPP	C19017	1.0	1
325_0390307	325.0390307	0.0	1696.518488	325.040373	-4.129640843035055		[M+Hac-H]-	14	12	0	1	0	0	C14H12Cl2O	2,2-Bis(4'-chlorophenyl)ethanol	C06639	1.0	1
325_0390307	325.0390307	0.0	1696.518488	325.040373	-4.129640843035055		[M+Hac-H]-	14	12	0	1	0	0	C14H12Cl2O	2-Chloro-beta-(4-chlorophenyl)phenethyl alcohol	C14905	1.0	1
325_0390307	325.0390307	0.0	1696.518488	325.040373	-4.129640843035055		[M+Hac-H]-	14	12	0	1	0	0	C14H12Cl2O	Chlorfenethol	C19023	1.0	1
325_0651931	325.0651931	0.0	8366.756285	325.065333	-0.4303750225557058		[M+Na-2H]-	11	16	2	8	0	0	C11H16N2O8	N-Acetylaspartylglutamate	C12270	3.0	1
325_0651931	325.0651931	0.0	8366.756285	325.064485	2.1783370151836268		[M+Na-2H]-	13	21	0	4	1	1	C13H21O4PS	Propaphos	C19013	3.0	1
325_0651931	325.0651931	0.0	8366.756285	325.063695	4.608635239909102		[M+Cl]-	19	14	0	3	0	0	C19H14O3	Aurin	C14213	2.0	1
325_9999155	325.9999155	0.0	2520.319123	325.999237	2.08129321478214		[M+Hac-H]-	12	7	1	2	0	0	C12H7Cl2NO2	2,6-Dichloroindophenol	C00102	1.0	1
325_9999155	325.9999155	0.0	2520.319123	325.999237	2.08129321478214		[M-H]-	14	11	1	4	0	0	C14H11Cl2NO4	Diloxanide furoate	C07637	2.0	1
326_0169507	326.0169507	0.0	17467.47558	326.015955	3.0541450033506514		[M+Na-2H]-	9	12	3	7	1	0	C9H12N3O7P	2',3'-Cyclic CMP	C02354	3.0	1
326_0169507	326.0169507	0.0	17467.47558	326.015955	3.0541450033506514		[M+Na-2H]-	9	12	3	7	1	0	C9H12N3O7P	3',5'-Cyclic CMP	C00941	3.0	1
326_0344681	326.0344681	0.0	16533.9278															
326_0426608	326.0426608	0.0	1809.225375	326.043476	-2.5002800546047803		[M+Na-2H]-	18	11	1	4	0	0	C18H11NO4	Atherospermidine	C09347	1.0	1
326_0426608	326.0426608	0.0	1809.225375	326.043628	-2.966474167656339		[M+K-2H]-	15	15	1	5	0	0	C15H15NO5	Acronycidine	C10631	1.0	1
326_0426608	326.0426608	0.0	1809.225375	326.04368800000003	-3.150498040035659		[M+Cl]-	14	13	1	6	0	0	C14H13NO6	Lycoricidine	C08531	1.0	1
326_0426608	326.0426608	0.0	1809.225375	326.041107	4.765656742818618		[M+Na-2H]-	11	16	1	7	1	0	C11H16NO7P	4-(beta-D-Ribofuranosyl)aniline 5'-phosphate	C20559	1.0	1
326_0706029	326.0706029	0.0	2017.625541	326.070382	0.6774611009839525		[M+Hac-H]-	12	13	1	4	0	1	C12H13NO4S	Oxycarboxin	C10956	1.0	1
326_0706029	326.0706029	0.0	2017.625541	326.070968	-1.1196949003152075		[M+Na-2H]-	11	20	3	3	1	1	C11H20N3O3PS	Pirimiphos-methyl	C18403	2.0	1
326_0706029	326.0706029	0.0	2017.625541	326.072008	-4.309170874917583		[M+Hac-H]-	14	15	1	0	0	0	C14H15Cl2N	Chlornaphazine	C16446	1.0	1
326_1044603	326.1044603	0.0	3387.952394	326.10339700000003	3.2606222743470377		[M-H]-	18	17	1	5	0	0	C18H17NO5	Terrestriamide	C17839	1.0	1
326_1104815	326.1104815	0.0	91794.39513	326.11060699999996	-0.3848387549300415		[M+Hac-H]-	10	13	5	4	0	0	C10H13N5O4	Adenosine	C00212	4.0	1
326_1104815	326.1104815	0.0	91794.39513	326.11060699999996	-0.3848387549300415		[M+Hac-H]-	10	13	5	4	0	0	C10H13N5O4	Deoxyguanosine	C00330	4.0	1
326_1104815	326.1104815	0.0	91794.39513	326.11060699999996	-0.3848387549300415		[M+Hac-H]-	10	13	5	4	0	0	C10H13N5O4	Zidovudine	C07210	4.0	1
326_1104815	326.1104815	0.0	91794.39513	326.10927	3.7150124558274635		[M+Hac-H]-	9	17	1	8	0	0	C9H17NO8	Miserotoxin	C08507	2.0	1
326_1104815	326.1104815	0.0	91794.39513	326.10927	3.7150124558274635		[M+Hac-H]-	9	17	1	8	0	0	C9H17NO8	Neuraminic acid	C06469	2.0	1
326_9410987	326.9410987	0.0	3309.156346															
326_9539509	326.9539509	0.0	1604.417496															
326_9869533	326.9869533	0.0	2738.242438															
327_0203462	327.0203462	0.0	2250.455048	327.019638	2.1656191791747617		[M+Cl]-	15	13	0	4	0	0	C15H13ClO4	Clofop	C19070	1.0	1
327_0203462	327.0203462	0.0	2250.455048	327.019638	2.1656191791747617		[M+Hac-H]-	13	10	0	2	0	0	C13H10Cl2O2	Dichlorophen	C14292	1.0	1
327_0228236	327.0228236	0.0	2328.647148	327.02343	-1.854301387634108		[M-H]-	13	7	2	5	0	0	C13H7F3N2O5	Fluorodifen	C11064	1.0	1
327_0460572	327.0460572	0.0	2549.216339															
327_0882351	327.0882351	0.0	14619.93727	327.087838	1.214046974266704		[M+K-2H]-	16	20	1	4	0	0	C16H20NO4	Pteleatine	C10734	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087838	1.214046974266704		[M+K-2H]-	16	20	1	4	0	0	C16H20NO4	Ribalinium	C10735	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	2-(4-Hydroxyphenyl)-5,6,7-trimethoxy-4H-1-benzopyran-4-one	C14986	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	6-Hydroxy-2-(4-methoxyphenyl)-5,7-dimethoxy-4H-1-benzopyran-4-one	C14985	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	7-Hydroxy-2',4',5'-trimethoxyisoflavone	C16188	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	9-Demethylmunduserone	C16189	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	Betagarin	C09479	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.08741200000003	2.5164526967212444		[M-H]-	18	16	0	6	0	0	C18H16O6	Ophiopogonanone A	C17475	2.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	1-[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzofuran-3-yl]ethanone	C15110	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	6-Hydroxy-2'-methoxyflavone	C15203	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	Dalbergin	C10414	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	Formononetin	C00858	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	Isoformononetin	C12125	1.0	1
327_0882351	327.0882351	0.0	14619.93727	327.087412	2.516452696895031		[M+Hac-H]-	16	12	0	4	0	0	C16H12O4	Tectochrysin	C11621	1.0	1
327_1138471	327.1138471	0.0	9910.166052															
327_1672812	327.1672812	0.0	10196.12516	327.167394	-0.3447776339557638		[M+Hac-H]-	12	20	4	3	0	0	C12H20N4O3	Histidylleucine	C05010	1.0	1
327_972151	327.972151	0.0	2905.859345	327.971365	2.3965506866889443		[M+Na-2H]-	15	8	1	1	0	0	C15H8Cl2FNO	Quinoxyfen	C18892	2.0	1
327_9747866	327.9747866	0.0	1851.613224															
328_0325139	328.0325139	0.0	10548.41733	328.031605	2.7707696031700695		[M+Na-2H]-	9	14	3	7	1	0	C9H14N3O7P	dCMP	C00239	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.045244	-0.5011503840517191		[M-H]-	10	12	5	6	1	0	C10H12N5O6P	2',3'-Cyclic AMP	C02353	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.045244	-0.5011503840517191		[M-H]-	10	12	5	6	1	0	C10H12N5O6P	3',5'-Cyclic AMP	C00575	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.045244	-0.5011503840517191		[M-H]-	10	12	5	6	1	0	C10H12N5O6P	3',5'-Cyclic dGMP	C02507	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.04535899999996	-0.8517114852826391		[M+K-2H]-	12	13	5	4	0	0	C12H13N5O4	GS-441524	C22275	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.044776	0.9254834163101732		[M-H]-	10	20	1	5	1	2	C10H20NO5PS2	Mecarbam	C18661	1.0	1
328_0450796	328.0450796	0.0	25840.18186	328.04477599999996	0.9254834164834528		[M+Hac-H]-	8	16	1	3	1	2	C8H16NO3PS2	Mephosfolan	C19007	1.0	1
